numero,latitud,longitud,fecha,tmax,tmin
22581,22.16502778,-102.2951944,2010-04-11 00:00:00,29,10.2
22581,22.16502778,-102.2951944,2010-04-12 00:00:00,26.9,11.2
22581,22.16502778,-102.2951944,2010-04-13 00:00:00,26.7,4.6
22581,22.16502778,-102.2951944,2010-04-14 00:00:00,26.4,4.4
22581,22.16502778,-102.2951944,2010-04-15 00:00:00,25.9,6.9
22581,22.16502778,-102.2951944,2010-04-16 00:00:00,27.4,6.3
22581,22.16502778,-102.2951944,2010-04-17 00:00:00,28.3,10.1
22581,22.16502778,-102.2951944,2010-04-18 00:00:00,27.5,7.4
22581,22.16502778,-102.2951944,2010-04-19 00:00:00,28.4,7.1
22581,22.16502778,-102.2951944,2010-04-20 00:00:00,28.4,9.4
22581,22.16502778,-102.2951944,2010-04-21 00:00:00,26.9,7.9
22581,22.16502778,-102.2951944,2010-04-22 00:00:00,28.7,13.1
22581,22.16502778,-102.2951944,2010-04-23 00:00:00,27,11.3
22581,22.16502778,-102.2951944,2010-04-24 00:00:00,29.6,9.6
22581,22.16502778,-102.2951944,2010-04-25 00:00:00,28.5,7.5
22581,22.16502778,-102.2951944,2010-04-26 00:00:00,28.9,4
22581,22.16502778,-102.2951944,2010-04-27 00:00:00,29.2,9
22581,22.16502778,-102.2951944,2010-04-28 00:00:00,29.2,5.3
22581,22.16502778,-102.2951944,2010-04-29 00:00:00,29.1,6.5
22581,22.16502778,-102.2951944,2010-04-30 00:00:00,28.1,9.5
22581,22.16502778,-102.2951944,2010-05-01 00:00:00,27,8.2
22581,22.16502778,-102.2951944,2010-05-02 00:00:00,28.7,6.6
22581,22.16502778,-102.2951944,2010-05-03 00:00:00,32.8,5
22581,22.16502778,-102.2951944,2010-05-04 00:00:00,31.7,9
22581,22.16502778,-102.2951944,2010-05-05 00:00:00,33.4,11.2
22581,22.16502778,-102.2951944,2010-05-06 00:00:00,33.6,12.1
22581,22.16502778,-102.2951944,2010-05-07 00:00:00,34.6,12.1
22581,22.16502778,-102.2951944,2010-05-08 00:00:00,34,13.5
22581,22.16502778,-102.2951944,2010-05-09 00:00:00,31,11.7
22581,22.16502778,-102.2951944,2010-05-10 00:00:00,32.2,13.7
22581,22.16502778,-102.2951944,2010-05-11 00:00:00,32,12.7
22581,22.16502778,-102.2951944,2010-05-12 00:00:00,29.5,14.1
22581,22.16502778,-102.2951944,2010-05-13 00:00:00,30.4,11.5
22581,22.16502778,-102.2951944,2010-05-14 00:00:00,29.7,14.1
22581,22.16502778,-102.2951944,2010-05-15 00:00:00,31,9.4
22581,22.16502778,-102.2951944,2010-05-16 00:00:00,27.5,15.8
22581,22.16502778,-102.2951944,2010-05-17 00:00:00,29.2,12.7
22581,22.16502778,-102.2951944,2010-05-18 00:00:00,29.9,10.9
22581,22.16502778,-102.2951944,2010-05-19 00:00:00,33.2,12.1
22581,22.16502778,-102.2951944,2010-05-20 00:00:00,32.6,10.7
22581,22.16502778,-102.2951944,2010-05-21 00:00:00,32.2,12.7
22581,22.16502778,-102.2951944,2010-05-22 00:00:00,32.1,12.5
22581,22.16502778,-102.2951944,2010-05-23 00:00:00,32.5,10.8
22581,22.16502778,-102.2951944,2010-05-24 00:00:00,32.3,11.1
22581,22.16502778,-102.2951944,2010-05-25 00:00:00,31.6,13.2
22581,22.16502778,-102.2951944,2010-05-26 00:00:00,31.5,9.3
22581,22.16502778,-102.2951944,2010-05-27 00:00:00,30.6,15.7
22581,22.16502778,-102.2951944,2010-05-28 00:00:00,31.9,13
22581,22.16502778,-102.2951944,2010-05-29 00:00:00,30.8,10.1
22581,22.16502778,-102.2951944,2010-05-30 00:00:00,30.8,12.4
22581,22.16502778,-102.2951944,2010-05-31 00:00:00,31.4,11.6
22581,22.16502778,-102.2951944,2010-06-01 00:00:00,32.1,14.3
22581,22.16502778,-102.2951944,2010-06-02 00:00:00,32.2,11.6
22581,22.16502778,-102.2951944,2010-06-03 00:00:00,31.5,10.7
22581,22.16502778,-102.2951944,2010-06-04 00:00:00,32.3,8.6
22581,22.16502778,-102.2951944,2010-06-05 00:00:00,33.5,11.6
22581,22.16502778,-102.2951944,2010-06-06 00:00:00,33.9,14.4
22581,22.16502778,-102.2951944,2010-06-07 00:00:00,33.2,14.8
22581,22.16502778,-102.2951944,2010-06-08 00:00:00,30.7,14.7
22581,22.16502778,-102.2951944,2010-06-09 00:00:00,31.2,14.8
22581,22.16502778,-102.2951944,2010-06-10 00:00:00,30.5,17.8
22581,22.16502778,-102.2951944,2010-06-11 00:00:00,31.5,17.8
22581,22.16502778,-102.2951944,2010-06-12 00:00:00,31.7,16.9
22581,22.16502778,-102.2951944,2010-06-13 00:00:00,29.4,15.9
22581,22.16502778,-102.2951944,2010-06-14 00:00:00,30.5,15.6
22581,22.16502778,-102.2951944,2010-06-15 00:00:00,31,14.1
22581,22.16502778,-102.2951944,2010-06-16 00:00:00,28.2,12.7
22581,22.16502778,-102.2951944,2010-06-17 00:00:00,26.9,15
22581,22.16502778,-102.2951944,2010-06-18 00:00:00,24.2,15.3
22581,22.16502778,-102.2951944,2010-06-19 00:00:00,29.3,14.2
22581,22.16502778,-102.2951944,2010-06-20 00:00:00,29.9,12
22581,22.16502778,-102.2951944,2010-06-21 00:00:00,30.9,14.5
22581,22.16502778,-102.2951944,2010-06-22 00:00:00,31.3,12.3
22581,22.16502778,-102.2951944,2010-06-23 00:00:00,30,13.9
22581,22.16502778,-102.2951944,2010-06-24 00:00:00,29.9,13.2
22581,22.16502778,-102.2951944,2010-06-25 00:00:00,29.9,15
22581,22.16502778,-102.2951944,2010-06-26 00:00:00,31.5,15.1
22581,22.16502778,-102.2951944,2010-06-27 00:00:00,31.4,16
22581,22.16502778,-102.2951944,2010-06-28 00:00:00,30.4,18
22581,22.16502778,-102.2951944,2010-06-29 00:00:00,25.4,17
22581,22.16502778,-102.2951944,2010-06-30 00:00:00,28.2,15.9
22581,22.16502778,-102.2951944,2010-07-01 00:00:00,21.8,16.7
22581,22.16502778,-102.2951944,2010-07-02 00:00:00,24.2,16
22581,22.16502778,-102.2951944,2010-07-03 00:00:00,24.3,15.5
22581,22.16502778,-102.2951944,2010-07-04 00:00:00,22.8,15.3
22581,22.16502778,-102.2951944,2010-07-05 00:00:00,22.2,15
22581,22.16502778,-102.2951944,2010-07-06 00:00:00,25.9,14.8
22581,22.16502778,-102.2951944,2010-07-07 00:00:00,23.6,15.8
22581,22.16502778,-102.2951944,2010-07-08 00:00:00,26,15.9
22581,22.16502778,-102.2951944,2010-07-09 00:00:00,26.7,15.7
22581,22.16502778,-102.2951944,2010-07-10 00:00:00,24.4,15.4
22581,22.16502778,-102.2951944,2010-07-11 00:00:00,24.9,13.6
22581,22.16502778,-102.2951944,2010-07-12 00:00:00,25.5,16.1
22581,22.16502778,-102.2951944,2010-07-13 00:00:00,28,13.4
22581,22.16502778,-102.2951944,2010-07-14 00:00:00,27,14.8
22581,22.16502778,-102.2951944,2010-07-15 00:00:00,27.9,14.2
22581,22.16502778,-102.2951944,2010-07-16 00:00:00,27.8,13.3
22581,22.16502778,-102.2951944,2010-07-17 00:00:00,27.9,11.8
22581,22.16502778,-102.2951944,2010-07-18 00:00:00,28,12
22581,22.16502778,-102.2951944,2010-07-19 00:00:00,28.7,12.5
22581,22.16502778,-102.2951944,2010-07-20 00:00:00,29,13.7
22581,22.16502778,-102.2951944,2010-07-21 00:00:00,25.2,13.5
22581,22.16502778,-102.2951944,2010-07-22 00:00:00,26.3,14.4
22581,22.16502778,-102.2951944,2010-07-23 00:00:00,25.6,14.3
22581,22.16502778,-102.2951944,2010-07-24 00:00:00,24.8,15.7
22581,22.16502778,-102.2951944,2010-07-25 00:00:00,22.7,15.2
22581,22.16502778,-102.2951944,2010-07-26 00:00:00,23.8,16
22581,22.16502778,-102.2951944,2010-07-27 00:00:00,23.6,15.7
22581,22.16502778,-102.2951944,2010-07-28 00:00:00,25.8,13.7
22581,22.16502778,-102.2951944,2010-07-29 00:00:00,24.4,14.5
22581,22.16502778,-102.2951944,2010-07-30 00:00:00,27.4,12.7
22581,22.16502778,-102.2951944,2010-07-31 00:00:00,27.1,10.8
22581,22.16502778,-102.2951944,2010-08-01 00:00:00,28.4,11.8
22581,22.16502778,-102.2951944,2010-08-02 00:00:00,29,10.8
22581,22.16502778,-102.2951944,2010-08-03 00:00:00,29.2,11.1
22581,22.16502778,-102.2951944,2010-08-04 00:00:00,27.9,11.8
22581,22.16502778,-102.2951944,2010-08-05 00:00:00,28.4,11.4
22581,22.16502778,-102.2951944,2010-08-06 00:00:00,28.9,10.3
22581,22.16502778,-102.2951944,2010-08-07 00:00:00,27.7,14.1
22581,22.16502778,-102.2951944,2010-08-08 00:00:00,29,15.3
22581,22.16502778,-102.2951944,2010-08-09 00:00:00,29.7,16.6
22581,22.16502778,-102.2951944,2010-08-10 00:00:00,29.4,16.7
22581,22.16502778,-102.2951944,2010-08-11 00:00:00,28.8,15.7
22581,22.16502778,-102.2951944,2010-08-12 00:00:00,26.8,14.1
22581,22.16502778,-102.2951944,2010-08-13 00:00:00,27.8,13.7
22581,22.16502778,-102.2951944,2010-08-14 00:00:00,24.5,14.3
22581,22.16502778,-102.2951944,2010-08-15 00:00:00,26.9,13.6
22581,22.16502778,-102.2951944,2010-08-16 00:00:00,26.1,13.8
22581,22.16502778,-102.2951944,2010-08-17 00:00:00,26.9,13.8
22581,22.16502778,-102.2951944,2010-08-18 00:00:00,27.3,16.3
22581,22.16502778,-102.2951944,2010-08-19 00:00:00,27.2,15.5
22581,22.16502778,-102.2951944,2010-08-20 00:00:00,28.6,15
22581,22.16502778,-102.2951944,2010-08-21 00:00:00,25.3,12.6
22581,22.16502778,-102.2951944,2010-08-22 00:00:00,25.7,14.7
22581,22.16502778,-102.2951944,2010-08-23 00:00:00,28,12.9
22581,22.16502778,-102.2951944,2010-08-24 00:00:00,28.8,9.6
22581,22.16502778,-102.2951944,2010-08-25 00:00:00,27.2,11.2
22581,22.16502778,-102.2951944,2010-08-26 00:00:00,26.5,11.1
22581,22.16502778,-102.2951944,2010-08-27 00:00:00,27.9,11.6
22581,22.16502778,-102.2951944,2010-08-28 00:00:00,29.5,12.6
22581,22.16502778,-102.2951944,2010-08-29 00:00:00,29.9,13.5
22581,22.16502778,-102.2951944,2010-08-30 00:00:00,29.5,15.3
22581,22.16502778,-102.2951944,2010-08-31 00:00:00,27.2,13.5
22581,22.16502778,-102.2951944,2010-09-01 00:00:00,28.6,14.7
22581,22.16502778,-102.2951944,2010-09-02 00:00:00,29.5,11.8
22581,22.16502778,-102.2951944,2010-09-03 00:00:00,28.9,13.8
22581,22.16502778,-102.2951944,2010-09-04 00:00:00,26.8,15
22581,22.16502778,-102.2951944,2010-09-05 00:00:00,24.5,14
22581,22.16502778,-102.2951944,2010-09-06 00:00:00,28.3,13.7
22581,22.16502778,-102.2951944,2010-09-07 00:00:00,27.4,15.8
22581,22.16502778,-102.2951944,2010-09-08 00:00:00,26.5,15.5
22581,22.16502778,-102.2951944,2010-09-09 00:00:00,26.1,15
22581,22.16502778,-102.2951944,2010-09-10 00:00:00,27.6,12.7
22581,22.16502778,-102.2951944,2010-09-11 00:00:00,28.1,12.5
22581,22.16502778,-102.2951944,2010-09-12 00:00:00,27.2,12.9
22581,22.16502778,-102.2951944,2010-09-13 00:00:00,27.9,12.9
22581,22.16502778,-102.2951944,2010-09-14 00:00:00,28.3,11.3
22581,22.16502778,-102.2951944,2010-09-15 00:00:00,28.7,10.5
22581,22.16502778,-102.2951944,2010-09-16 00:00:00,29.4,10.6
22581,22.16502778,-102.2951944,2010-09-17 00:00:00,28.7,13
22581,22.16502778,-102.2951944,2010-09-18 00:00:00,28.1,16.7
22581,22.16502778,-102.2951944,2010-09-19 00:00:00,27.8,16.3
22581,22.16502778,-102.2951944,2010-09-20 00:00:00,25.2,16.2
22581,22.16502778,-102.2951944,2010-09-21 00:00:00,23.2,14.7
22581,22.16502778,-102.2951944,2010-09-22 00:00:00,26.6,15.2
22581,22.16502778,-102.2951944,2010-09-23 00:00:00,25.6,15.6
22581,22.16502778,-102.2951944,2010-09-24 00:00:00,25.5,14.1
22581,22.16502778,-102.2951944,2010-09-25 00:00:00,24.8,14.7
22581,22.16502778,-102.2951944,2010-09-26 00:00:00,23.7,12.7
22581,22.16502778,-102.2951944,2010-09-27 00:00:00,25.6,12.8
22581,22.16502778,-102.2951944,2010-09-28 00:00:00,25.9,14.7
22581,22.16502778,-102.2951944,2010-09-29 00:00:00,27.1,9.5
22581,22.16502778,-102.2951944,2010-09-30 00:00:00,27.4,7
22581,22.16502778,-102.2951944,2010-10-01 00:00:00,25.7,6.6
22581,22.16502778,-102.2951944,2010-10-02 00:00:00,26.6,5.5
22581,22.16502778,-102.2951944,2010-10-03 00:00:00,24.4,8.7
22581,22.16502778,-102.2951944,2010-10-04 00:00:00,24.1,6.6
22581,22.16502778,-102.2951944,2010-10-05 00:00:00,23.8,3.1
22581,22.16502778,-102.2951944,2010-10-06 00:00:00,23.6,4.2
22581,22.16502778,-102.2951944,2010-10-07 00:00:00,24,5.9
22581,22.16502778,-102.2951944,2010-10-08 00:00:00,24.4,3.7
22581,22.16502778,-102.2951944,2010-10-09 00:00:00,25.6,3.2
22581,22.16502778,-102.2951944,2010-10-10 00:00:00,26.9,3.8
22581,22.16502778,-102.2951944,2010-10-11 00:00:00,27.6,5.9
22581,22.16502778,-102.2951944,2010-10-12 00:00:00,28.3,8
22581,22.16502778,-102.2951944,2010-10-13 00:00:00,23.4,12.6
22581,22.16502778,-102.2951944,2010-10-14 00:00:00,22.9,7.2
22581,22.16502778,-102.2951944,2010-10-15 00:00:00,23.6,3.9
22581,22.16502778,-102.2951944,2010-10-16 00:00:00,25.6,4
22581,22.16502778,-102.2951944,2010-10-17 00:00:00,26.2,5.9
22581,22.16502778,-102.2951944,2010-10-18 00:00:00,26.2,7.6
22581,22.16502778,-102.2951944,2010-10-19 00:00:00,26.8,5.7
22581,22.16502778,-102.2951944,2010-10-20 00:00:00,26.9,6.5
22581,22.16502778,-102.2951944,2010-10-21 00:00:00,27.6,8
22581,22.16502778,-102.2951944,2010-10-22 00:00:00,27.3,7.8
22581,22.16502778,-102.2951944,2010-10-23 00:00:00,27.3,6
22581,22.16502778,-102.2951944,2010-10-24 00:00:00,27.8,4.7
22581,22.16502778,-102.2951944,2010-10-25 00:00:00,28.6,4.9
22581,22.16502778,-102.2951944,2010-10-26 00:00:00,28.4,2
22581,22.16502778,-102.2951944,2010-10-27 00:00:00,28.5,1.7
22581,22.16502778,-102.2951944,2010-10-28 00:00:00,25.6,4.5
22581,22.16502778,-102.2951944,2010-10-29 00:00:00,24.3,7.9
22581,22.16502778,-102.2951944,2010-10-30 00:00:00,26,4.1
22581,22.16502778,-102.2951944,2010-10-31 00:00:00,26.9,7.5
22581,22.16502778,-102.2951944,2010-11-01 00:00:00,27.6,7.3
22581,22.16502778,-102.2951944,2010-11-02 00:00:00,27.5,6.2
22581,22.16502778,-102.2951944,2010-11-03 00:00:00,20.5,4.4
22581,22.16502778,-102.2951944,2010-11-04 00:00:00,19.9,2.1
22581,22.16502778,-102.2951944,2010-11-05 00:00:00,20.9,0.9
22581,22.16502778,-102.2951944,2010-11-06 00:00:00,22.4,-1.8
22581,22.16502778,-102.2951944,2010-11-07 00:00:00,21.5,-2.3
22581,22.16502778,-102.2951944,2010-11-08 00:00:00,21.2,-4.1
22581,22.16502778,-102.2951944,2010-11-09 00:00:00,23.5,-1.1
22581,22.16502778,-102.2951944,2010-11-10 00:00:00,24.6,2.6
22581,22.16502778,-102.2951944,2010-11-11 00:00:00,25.7,3.6
22581,22.16502778,-102.2951944,2010-11-12 00:00:00,25,2.9
22581,22.16502778,-102.2951944,2010-11-13 00:00:00,24.6,3.5
22581,22.16502778,-102.2951944,2010-11-14 00:00:00,24.4,2.8
22581,22.16502778,-102.2951944,2010-11-15 00:00:00,23.1,8.4
22581,22.16502778,-102.2951944,2010-11-16 00:00:00,21.5,1.2
22581,22.16502778,-102.2951944,2010-11-17 00:00:00,23.7,-0.8
22581,22.16502778,-102.2951944,2010-11-18 00:00:00,22.1,2.1
22581,22.16502778,-102.2951944,2010-11-19 00:00:00,22.7,2.6
22581,22.16502778,-102.2951944,2010-11-20 00:00:00,24.4,2.9
22581,22.16502778,-102.2951944,2010-11-21 00:00:00,25.7,4.1
22581,22.16502778,-102.2951944,2010-11-22 00:00:00,27.1,2.9
22581,22.16502778,-102.2951944,2010-11-23 00:00:00,27.2,3.3
22581,22.16502778,-102.2951944,2010-11-24 00:00:00,26.1,3.6
22581,22.16502778,-102.2951944,2010-11-25 00:00:00,24.9,4.3
22581,22.16502778,-102.2951944,2010-11-26 00:00:00,25.6,2.1
22581,22.16502778,-102.2951944,2010-11-27 00:00:00,24.3,3.6
22581,22.16502778,-102.2951944,2010-11-28 00:00:00,25,6.4
22581,22.16502778,-102.2951944,2010-11-29 00:00:00,23.9,2.6
22581,22.16502778,-102.2951944,2010-11-30 00:00:00,21.5,-0.3
22581,22.16502778,-102.2951944,2010-12-01 00:00:00,21.2,0.8
22581,22.16502778,-102.2951944,2010-12-02 00:00:00,23.7,-0.4
22581,22.16502778,-102.2951944,2010-12-03 00:00:00,23.3,0.7
22581,22.16502778,-102.2951944,2010-12-04 00:00:00,24.1,-0.9
22581,22.16502778,-102.2951944,2010-12-05 00:00:00,23.3,0
22581,22.16502778,-102.2951944,2010-12-06 00:00:00,20.6,-0.7
22581,22.16502778,-102.2951944,2010-12-07 00:00:00,22.1,0.1
22581,22.16502778,-102.2951944,2010-12-08 00:00:00,21.2,2.5
22581,22.16502778,-102.2951944,2010-12-09 00:00:00,18.7,-2.1
22581,22.16502778,-102.2951944,2010-12-10 00:00:00,21.6,-4.1
22581,22.16502778,-102.2951944,2010-12-11 00:00:00,24,-3.9
22581,22.16502778,-102.2951944,2010-12-12 00:00:00,22.3,-1.4
22581,22.16502778,-102.2951944,2010-12-13 00:00:00,21.4,-0.4
22581,22.16502778,-102.2951944,2010-12-14 00:00:00,22.4,-0.9
22581,22.16502778,-102.2951944,2010-12-15 00:00:00,22.7,-1.7
22581,22.16502778,-102.2951944,2010-12-16 00:00:00,21.6,-1
22581,22.16502778,-102.2951944,2010-12-17 00:00:00,22.9,-4.1
22581,22.16502778,-102.2951944,2010-12-18 00:00:00,22.5,-1.5
22581,22.16502778,-102.2951944,2010-12-19 00:00:00,23.8,-1.1
22581,22.16502778,-102.2951944,2010-12-20 00:00:00,24.2,-1.1
22581,22.16502778,-102.2951944,2010-12-21 00:00:00,24.1,1.3
22581,22.16502778,-102.2951944,2010-12-22 00:00:00,23.9,1.1
22581,22.16502778,-102.2951944,2010-12-23 00:00:00,23.2,0.6
22581,22.16502778,-102.2951944,2010-12-24 00:00:00,22.4,-0.2
22581,22.16502778,-102.2951944,2010-12-25 00:00:00,18.8,2
22581,22.16502778,-102.2951944,2010-12-26 00:00:00,18.9,4.1
22581,22.16502778,-102.2951944,2010-12-27 00:00:00,20.3,0.8
22581,22.16502778,-102.2951944,2010-12-28 00:00:00,20.9,0.2
22581,22.16502778,-102.2951944,2010-12-29 00:00:00,20.7,2.8
22581,22.16502778,-102.2951944,2010-12-30 00:00:00,21.5,0.9
22581,22.16502778,-102.2951944,2010-12-31 00:00:00,19.9,3.4
22581,22.16502778,-102.2951944,2011-01-01 00:00:00,22.5,-3.3
22581,22.16502778,-102.2951944,2011-01-02 00:00:00,22,3.2
22581,22.16502778,-102.2951944,2011-01-03 00:00:00,21.4,5.3
22581,22.16502778,-102.2951944,2011-01-04 00:00:00,21.9,1.7
22581,22.16502778,-102.2951944,2011-01-05 00:00:00,24.6,4.1
22581,22.16502778,-102.2951944,2011-01-06 00:00:00,23.9,4.8
22581,22.16502778,-102.2951944,2011-01-07 00:00:00,25,4.6
22581,22.16502778,-102.2951944,2011-01-08 00:00:00,23,5.2
22581,22.16502778,-102.2951944,2011-01-09 00:00:00,22.3,5.6
22581,22.16502778,-102.2951944,2011-01-10 00:00:00,23.1,-1.3
22581,22.16502778,-102.2951944,2011-01-11 00:00:00,23.9,0.3
22581,22.16502778,-102.2951944,2011-01-12 00:00:00,18.6,5.6
22581,22.16502778,-102.2951944,2011-01-13 00:00:00,19,1
22581,22.16502778,-102.2951944,2011-01-14 00:00:00,21.7,0.4
22581,22.16502778,-102.2951944,2011-01-15 00:00:00,22,3.1
22581,22.16502778,-102.2951944,2011-01-16 00:00:00,19.5,1.8
22581,22.16502778,-102.2951944,2011-01-17 00:00:00,22.1,-2.9
22581,22.16502778,-102.2951944,2011-01-18 00:00:00,23.7,-1.5
22581,22.16502778,-102.2951944,2011-01-19 00:00:00,24.2,0
22581,22.16502778,-102.2951944,2011-01-20 00:00:00,23.9,0.6
22581,22.16502778,-102.2951944,2011-01-21 00:00:00,23.9,4.2
22581,22.16502778,-102.2951944,2011-01-22 00:00:00,21.4,-0.7
22581,22.16502778,-102.2951944,2011-01-23 00:00:00,23,2
22581,22.16502778,-102.2951944,2011-01-24 00:00:00,22.4,0.3
22581,22.16502778,-102.2951944,2011-01-25 00:00:00,21,-0.9
22581,22.16502778,-102.2951944,2011-01-26 00:00:00,22,-2.1
22581,22.16502778,-102.2951944,2011-01-27 00:00:00,22.7,5.6
22581,22.16502778,-102.2951944,2011-01-28 00:00:00,22.2,3
22581,22.16502778,-102.2951944,2011-01-29 00:00:00,23.5,2.7
22581,22.16502778,-102.2951944,2011-01-30 00:00:00,23.2,1.8
22581,22.16502778,-102.2951944,2011-01-31 00:00:00,24.7,3.4
22581,22.16502778,-102.2951944,2011-02-01 00:00:00,23.5,5
22581,22.16502778,-102.2951944,2011-02-02 00:00:00,23.4,9.2
22581,22.16502778,-102.2951944,2011-02-03 00:00:00,20.4,7.3
22581,22.16502778,-102.2951944,2011-02-04 00:00:00,22.3,5.4
22581,22.16502778,-102.2951944,2011-02-05 00:00:00,21.4,3.2
22581,22.16502778,-102.2951944,2011-02-06 00:00:00,23.5,5.4
22581,22.16502778,-102.2951944,2011-02-07 00:00:00,23,0.2
22581,22.16502778,-102.2951944,2011-02-08 00:00:00,24.5,0.7
22581,22.16502778,-102.2951944,2011-02-09 00:00:00,24.5,6
22581,22.16502778,-102.2951944,2011-02-10 00:00:00,25,2.8
22581,22.16502778,-102.2951944,2011-02-11 00:00:00,25.5,5.1
22581,22.16502778,-102.2951944,2011-02-12 00:00:00,20.3,3.2
22581,22.16502778,-102.2951944,2011-02-13 00:00:00,22.9,-0.5
22581,22.16502778,-102.2951944,2011-02-14 00:00:00,25.5,0.3
22581,22.16502778,-102.2951944,2011-02-15 00:00:00,26.8,1.7
22581,22.16502778,-102.2951944,2011-02-16 00:00:00,27.4,2.7
22581,22.16502778,-102.2951944,2011-02-17 00:00:00,27,4.1
22581,22.16502778,-102.2951944,2011-02-18 00:00:00,28.2,4.5
22581,22.16502778,-102.2951944,2011-02-19 00:00:00,27.4,3.2
22581,22.16502778,-102.2951944,2011-02-20 00:00:00,27.6,2.5
22581,22.16502778,-102.2951944,2011-02-21 00:00:00,27.3,4.3
22581,22.16502778,-102.2951944,2011-02-22 00:00:00,26.4,4
22581,22.16502778,-102.2951944,2011-02-23 00:00:00,26.3,4.4
22581,22.16502778,-102.2951944,2011-02-24 00:00:00,26.7,6.3
22581,22.16502778,-102.2951944,2011-02-25 00:00:00,26.6,1.8
22581,22.16502778,-102.2951944,2011-02-26 00:00:00,26.8,5
22581,22.16502778,-102.2951944,2011-02-27 00:00:00,27.4,6.9
22581,22.16502778,-102.2951944,2011-02-28 00:00:00,28.2,3.2
22581,22.16502778,-102.2951944,2011-03-01 00:00:00,28.3,6.6
22581,22.16502778,-102.2951944,2011-03-02 00:00:00,28.4,4.6
22581,22.16502778,-102.2951944,2011-03-03 00:00:00,29.1,4.5
22581,22.16502778,-102.2951944,2011-03-04 00:00:00,28.4,6.5
22581,22.16502778,-102.2951944,2011-03-05 00:00:00,25.9,4.5
22581,22.16502778,-102.2951944,2011-03-06 00:00:00,26.3,9.5
22581,22.16502778,-102.2951944,2011-03-07 00:00:00,26.2,7.4
22581,22.16502778,-102.2951944,2011-03-08 00:00:00,26.5,4.4
22581,22.16502778,-102.2951944,2011-03-09 00:00:00,25.1,3.4
22581,22.16502778,-102.2951944,2011-03-10 00:00:00,23.7,10.9
22581,22.16502778,-102.2951944,2011-03-11 00:00:00,25.4,3.6
22581,22.16502778,-102.2951944,2011-03-12 00:00:00,26.4,5.1
22581,22.16502778,-102.2951944,2011-03-13 00:00:00,27.2,6.1
22581,22.16502778,-102.2951944,2011-03-14 00:00:00,25.6,10.2
22581,22.16502778,-102.2951944,2011-03-15 00:00:00,24.3,6.2
22581,22.16502778,-102.2951944,2011-03-16 00:00:00,26.1,7.2
22581,22.16502778,-102.2951944,2011-03-17 00:00:00,26.7,6
22581,22.16502778,-102.2951944,2011-03-18 00:00:00,27.3,8.9
22581,22.16502778,-102.2951944,2011-03-19 00:00:00,28,7.7
22581,22.16502778,-102.2951944,2011-03-20 00:00:00,29.5,8.3
22581,22.16502778,-102.2951944,2011-03-21 00:00:00,28.7,8.8
22581,22.16502778,-102.2951944,2011-03-22 00:00:00,29.5,7.6
22581,22.16502778,-102.2951944,2011-03-23 00:00:00,29.8,7.7
22581,22.16502778,-102.2951944,2011-03-24 00:00:00,30,8.6
22581,22.16502778,-102.2951944,2011-03-25 00:00:00,30.3,9.5
22581,22.16502778,-102.2951944,2011-03-26 00:00:00,29.6,8.8
22581,22.16502778,-102.2951944,2011-03-27 00:00:00,29.7,7.2
22581,22.16502778,-102.2951944,2011-03-28 00:00:00,29.5,6.6
22581,22.16502778,-102.2951944,2011-03-29 00:00:00,29.6,7.4
22581,22.16502778,-102.2951944,2011-03-30 00:00:00,27.1,6.5
22581,22.16502778,-102.2951944,2011-03-31 00:00:00,27.8,9
22581,22.16502778,-102.2951944,2011-04-01 00:00:00,27.7,7.1
22581,22.16502778,-102.2951944,2011-04-02 00:00:00,28.3,8.4
22581,22.16502778,-102.2951944,2011-04-03 00:00:00,28.6,8.5
22581,22.16502778,-102.2951944,2011-04-04 00:00:00,29.2,10.9
22581,22.16502778,-102.2951944,2011-04-05 00:00:00,29.8,12.2
22581,22.16502778,-102.2951944,2011-04-06 00:00:00,30.6,10
22581,22.16502778,-102.2951944,2011-04-07 00:00:00,29.8,9.3
22581,22.16502778,-102.2951944,2011-04-08 00:00:00,29.7,9.8
22581,22.16502778,-102.2951944,2011-04-09 00:00:00,31,8.4
22581,22.16502778,-102.2951944,2011-04-10 00:00:00,32.1,8.9
22581,22.16502778,-102.2951944,2011-04-11 00:00:00,31.7,9.3
22581,22.16502778,-102.2951944,2011-04-12 00:00:00,29.4,12.8
22581,22.16502778,-102.2951944,2011-04-13 00:00:00,31,13
22581,22.16502778,-102.2951944,2011-04-14 00:00:00,31.6,10.6
22581,22.16502778,-102.2951944,2011-04-15 00:00:00,31.6,11.8
22581,22.16502778,-102.2951944,2011-04-16 00:00:00,29.7,13.5
22581,22.16502778,-102.2951944,2011-04-17 00:00:00,29,11.1
22581,22.16502778,-102.2951944,2011-04-18 00:00:00,29.2,11.7
22581,22.16502778,-102.2951944,2011-04-19 00:00:00,29.3,9.2
22581,22.16502778,-102.2951944,2011-04-20 00:00:00,30.2,7.5
22581,22.16502778,-102.2951944,2011-04-21 00:00:00,30.5,8.1
22581,22.16502778,-102.2951944,2011-04-22 00:00:00,31.3,9.1
22581,22.16502778,-102.2951944,2011-04-23 00:00:00,31.1,8.7
22581,22.16502778,-102.2951944,2011-04-24 00:00:00,30.6,9.5
22581,22.16502778,-102.2951944,2011-04-25 00:00:00,31,15.8
22581,22.16502778,-102.2951944,2011-04-26 00:00:00,31,10.3
